id;text_type
17424;article
17425;article
17426;article
17427;caption
17428;article
17429;article
17430;article
17431;article
17432;article
17433;article
17434;article
17435;article
17436;article
17437;article
17438;article
17439;article
17440;article
17441;article
17442;article
17443;article
17444;article
17445;article
17446;article
17447;article
17448;article
17449;article
17450;article
17451;article
17452;article
17453;article
17454;article
17455;article
17456;article
17457;article
17458;article
17459;article
17460;article
17461;caption
17462;article
17463;article
17464;article
17465;article
17466;article
17467;article
17468;article
17469;article
17470;article
17471;article
17472;caption
17473;article
17474;article
17475;caption
17476;article
17477;article
17478;article
17479;article
17480;article
17481;caption
17482;article
17483;article
17484;article
17485;article
17486;article
17487;article
17488;article
17489;article
17490;article
17491;caption
17492;article
17493;article
17494;article
17495;article
17496;article
17497;article
17498;caption
17499;article
17500;article
17501;article
17502;article
17503;article
17504;article
17505;article
17506;article
17507;caption
17508;article
17509;article
17510;article
17511;article
17512;article
17513;caption
17514;caption
17515;article
17516;article
17517;article
17518;article
17519;article
17520;article
17521;article
17522;article
17523;article
17524;article
17525;article
17526;caption
17527;article
17528;article
17529;article
17530;caption
17531;article
17532;article
17533;article
17534;article
17535;article
17536;article
17537;article
17538;article
17539;article
17540;article
17541;article
17542;article
17543;caption
17544;article
17545;article
17546;article
17547;article
17548;article
17549;article
17550;caption
17551;article
17552;article
17553;article
17554;article
17555;article
17556;article
17557;article
17558;article
17559;article
17560;article
17561;article
17562;article
17563;article
17564;article
17565;article
17566;article
17567;article
17568;article
17569;article
17570;article
17571;article
17572;article
17573;caption
17574;article
17575;article
17576;article
17577;article
17578;article
17579;article
17580;article
17581;article
17582;article
17583;article
17584;article
17585;article
17586;article
17587;article
17588;article
17589;article
17590;article
17591;article
17592;article
17593;article
17594;article
17595;article
17596;article
17597;article
17598;article
17599;article
17600;article
17601;article
17602;article
17603;article
17604;article
17605;article
17606;article
17607;article
17608;article
17609;article
17610;article
17611;caption
17612;article
17613;article
17614;article
17615;article
17616;caption
17617;article
17618;article
17619;article
17620;article
17621;article
17622;caption
17623;article
17624;caption
17625;article
17626;article
17627;article
17628;article
17629;article
17630;article
17631;article
17632;article
17633;article
17634;article
17635;article
17636;article
17637;article
17638;article
17639;article
17640;article
17641;article
17642;article
17643;article
17644;article
17645;article
17646;article
17647;article
17648;article
17649;article
17650;article
17651;article
17652;article
17653;article
17654;caption
17655;article
17656;article
17657;article
17658;article
17659;article
17660;article
17661;article
17662;caption
17663;article
17664;article
17665;caption
17666;article
17667;article
17668;article
17669;article
17670;caption
17671;article
17672;article
17673;article
17674;article
17675;article
17676;article
17677;article
17678;caption
17679;article
17680;article
17681;article
17682;article
17683;article
17684;article
17685;article
17686;article
17687;caption
17688;article
17689;caption
17690;article
17691;article
17692;article
17693;article
17694;article
17695;article
17696;article
17697;article
17698;article
17699;article
17700;article
17701;article
17702;caption
17703;article
17704;article
17705;article
17706;article
17707;article
17708;article
17709;article
17710;article
17711;caption
17712;article
17713;article
17714;article
17715;article
17716;article
17717;article
17718;article
17719;article
17720;article
17721;article
17722;article
17723;article
17724;article
17725;article
17726;caption
17727;article
17728;article
17729;article
17730;article
17731;article
17732;article
17733;article
17734;article
17735;article
17736;article
17737;article
17738;article
17739;article
17740;article
17741;article
17742;caption
17743;article
17744;article
17745;caption
17746;article
17747;article
17748;article
17749;article
17750;article
17751;article
17752;article
17753;article
17754;caption
17755;article
17756;article
17757;article
17758;article
17759;article
17760;article
17761;article
17762;article
17763;article
17764;article
17765;article
17766;article
17767;article
17768;caption
17769;article
17770;article
17771;article
17772;article
17773;article
17774;article
17775;article
17776;caption
17777;article
17778;article
17779;article
17780;article
17781;article
17782;article
17783;article
17784;article
17785;article
17786;article
17787;article
17788;article
17789;caption
17790;article
17791;article
17792;article
17793;article
17794;article
17795;article
17796;article
17797;caption
17798;article
17799;article
17800;article
17801;caption
17802;article
17803;article
17804;article
17805;article
17806;article
17807;article
17808;article
17809;article
17810;article
17811;article
17812;article
17813;article
17814;article
17815;article
17816;article
17817;article
17818;article
17819;article
17820;caption
17821;article
17822;article
17823;article
17824;article
17825;article
17826;caption
17827;article
17828;article
17829;article
17830;article
17831;article
17832;caption
17833;article
17834;article
17835;article
17836;article
17837;article
17838;article
17839;article
17840;article
17841;article
17842;article
17843;article
17844;article
17845;article
17846;article
17847;article
17848;article
17849;article
17850;article
17851;article
17852;article
17853;article
17854;article
17855;caption
17856;article
17857;article
17858;article
17859;article
17860;article
17861;article
17862;article
17863;article
17864;caption
17865;article
17866;article
17867;article
17868;article
17869;article
17870;caption
17871;article
17872;article
17873;article
17874;caption
17875;article
17876;article
17877;article
17878;article
17879;article
17880;article
17881;article
17882;article
17883;article
17884;caption
17885;article
17886;article
17887;article
17888;caption
17889;article
17890;article
